fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,4,50,0.10176291,0.2847801,0.23698112,0.14329179,0.14740628,-130.07991
1,4,75,0.0963198,0.25309572,0.22048853,0.37310022,0.09571262,-185.46626
1,4,100,0.08061546,0.20400393,0.19698244,0.44916585,0.06271458,-241.60107
1,4,125,0.06278657,0.15882066,0.1605328,0.46518865,0.04581853,-255.72244
1,4,150,0.06476236,0.16350745,0.12721896,0.47534603,0.039145023,-296.1474
1,4,175,0.07239843,0.18792965,0.11510567,0.54404247,0.031907562,-258.68323
1,4,200,0.06461434,0.18788706,0.111169204,0.5308549,0.033807013,-299.35767
1,4,225,0.06400198,0.19670947,0.11453995,0.4813108,0.030001372,-257.50485
1,4,250,0.06415497,0.18825972,0.11170954,0.5422623,0.037062034,-298.27414
1,4,275,0.062645614,0.18662432,0.107159354,0.51163775,0.032419983,-303.28983
1,4,300,0.06259166,0.20049998,0.11217009,0.445859,0.029606225,-308.39035
1,4,325,0.062414404,0.1943338,0.11739132,0.37687016,0.030059444,-303.01553
1,4,350,0.062257517,0.18772167,0.12091877,0.39115745,0.029508311,-306.21576
1,4,375,0.061954837,0.20071146,0.111211546,0.40593737,0.028895149,-306.84756
1,4,400,0.063478604,0.20104387,0.11522965,0.36592734,0.027653199,-288.41486
1,4,425,0.06231882,0.19100198,0.12004556,0.41768497,0.030111615,-304.09424
1,4,450,0.062256742,0.1949614,0.11667924,0.43695018,0.027889378,-308.48352
1,4,475,0.063538186,0.19977218,0.12166078,0.38542193,0.027161185,-302.94705
1,4,500,0.06227826,0.19067635,0.11666364,0.43965805,0.031439584,-302.79
1,4,525,0.062372636,0.19530378,0.11666322,0.3625009,0.028434103,-307.51266
1,4,550,0.062398218,0.19415691,0.1140021,0.3761824,0.030404571,-304.0528
1,4,575,0.061817452,0.18441065,0.12675773,0.35709044,0.02790642,-300.4466
1,4,600,0.0620196,0.19144584,0.11708682,0.39685297,0.027154803,-310.82108
1,4,625,0.06470079,0.19704978,0.11434954,0.44582814,0.03302511,-296.15912
1,4,650,0.06449578,0.19340365,0.11274312,0.4412841,0.033745125,-302.20224
1,4,675,0.06264123,0.19752061,0.10885431,0.4108251,0.029247046,-306.42386
1,4,700,0.062207364,0.18699865,0.12561302,0.43710595,0.0281787,-309.38168
1,4,725,0.062106702,0.19377534,0.12579416,0.39419886,0.028711336,-306.9707
1,4,750,0.062461935,0.19537047,0.12619247,0.4048066,0.027205965,-307.91824
1,4,775,0.06273471,0.1942162,0.12432562,0.38521352,0.026605317,-309.58817
1,4,800,0.061821435,0.18684706,0.116028644,0.447271,0.03068172,-304.1159
1,4,825,0.061804745,0.20843545,0.11301572,0.36464766,0.02662099,-308.5354
1,4,850,0.061962787,0.19298032,0.11850185,0.35295624,0.02989505,-304.70914
1,4,875,0.062933736,0.19915736,0.11601559,0.39046302,0.027063264,-307.91138
1,4,900,0.06262672,0.19302621,0.12248249,0.4146946,0.027172206,-308.73193
1,4,925,0.06269183,0.18729109,0.1243931,0.40167594,0.028348356,-301.49194
1,4,950,0.061906293,0.19688414,0.11220291,0.35756785,0.028618779,-299.4812
1,4,975,0.06328045,0.19594166,0.12238261,0.36506224,0.026819695,-306.27957
1,4,1000,0.06220508,0.19300763,0.11888213,0.42065918,0.027056534,-306.73236
1,4,1025,0.06301276,0.18475409,0.12011079,0.3892772,0.03100976,-297.21063
1,4,1050,0.06284337,0.18992667,0.11906956,0.5240071,0.030750735,-305.08673
1,4,1075,0.06262704,0.20774217,0.13496183,0.4321643,0.027203413,-301.57074
1,4,1100,0.061797645,0.1895992,0.114331886,0.45847467,0.02925816,-306.64987
1,4,1125,0.06176573,0.18785842,0.11817609,0.39844778,0.029799826,-304.95087
1,4,1150,0.06328058,0.19583973,0.12336307,0.42650554,0.02644616,-305.55066
1,4,1175,0.06156958,0.19644465,0.11688427,0.40206522,0.029190084,-311.20593
1,4,1200,0.06143062,0.18585289,0.12131059,0.46203747,0.028278248,-308.2186
1,4,1225,0.060848452,0.18001333,0.11659957,0.43150312,0.02864241,-295.65656
1,4,1250,0.059278376,0.19304647,0.12335896,0.30809247,0.02722441,-310.0382
1,4,1275,0.05921768,0.18123949,0.11155025,0.48274145,0.031448826,-304.36703
1,4,1300,0.05838396,0.1750643,0.12480797,0.35661018,0.027586406,-316.85062
1,4,1325,0.058697645,0.17520717,0.12070717,0.3488877,0.026571538,-314.00073
1,4,1350,0.05875939,0.18526193,0.1168568,0.30226654,0.028532237,-311.39508
1,4,1375,0.058672763,0.17624526,0.12140594,0.36512402,0.02753735,-311.49982
1,4,1400,0.0585365,0.18089096,0.12529124,0.38821715,0.028010169,-302.18567
1,4,1425,0.057566963,0.17673397,0.11788348,0.38537902,0.027595103,-311.60352
1,4,1450,0.058126476,0.17966437,0.12673892,0.35053834,0.027222786,-311.16757
1,4,1475,0.060646214,0.1823071,0.124960214,0.323341,0.02602661,-310.3308
1,4,1500,0.058973227,0.17397308,0.11518482,0.2828038,0.028399458,-308.0998
1,4,1525,0.059388757,0.17988189,0.12117205,0.39085504,0.026065055,-311.32147
1,4,1550,0.05793106,0.18261918,0.12075725,0.31571585,0.027490033,-311.52274
1,4,1575,0.059514217,0.16991906,0.12079697,0.32944804,0.028904762,-302.68216
1,4,1600,0.058477007,0.17811121,0.11313996,0.41122448,0.02900945,-312.1132
1,4,1625,0.057944447,0.18649563,0.12029947,0.339784,0.026273392,-315.39197
1,4,1650,0.05823109,0.17488895,0.12607709,0.41668528,0.027265012,-303.3066
1,4,1675,0.059944347,0.18227977,0.122487135,0.4008379,0.026803678,-313.6568
1,4,1700,0.058472887,0.18513297,0.13260873,0.45222816,0.027732512,-305.61423
1,4,1725,0.05813992,0.1798303,0.11776142,0.37002406,0.029595463,-305.22952
1,4,1750,0.0586022,0.17266858,0.123351686,0.36328402,0.027515432,-311.188
1,4,1775,0.05869419,0.16178814,0.12973693,0.39254954,0.026662776,-314.06665
1,4,1800,0.0578861,0.1853382,0.122519195,0.28295922,0.026607292,-314.17813
1,4,1825,0.058584873,0.17347881,0.12471947,0.40936553,0.026576763,-301.1369
1,4,1850,0.058170427,0.17190577,0.12636688,0.3492819,0.02672232,-308.25244
1,4,1875,0.05802235,0.1750876,0.122913234,0.4275212,0.027040869,-311.63773
1,4,1900,0.058001947,0.17090306,0.11639978,0.47405672,0.027202833,-316.3292
1,4,1925,0.058341883,0.17949931,0.12538074,0.3808304,0.0309633,-305.03976
1,4,1950,0.058068406,0.1596744,0.116527,0.31294686,0.028328542,-310.22873
1,4,1975,0.057871304,0.18017194,0.11826887,0.3202189,0.02697415,-312.0644
1,4,2000,0.057632733,0.17217225,0.12551713,0.37774295,0.028050276,-306.51614
